-41.94726563,-0.109058455,-833.6403198,-42.74602509,-0.112003714,-840.3966675,-41.14850616,-0.106113195,-826.8839722,-42.50751114,-0.11112424,-838.3791504
-40.94895554,-0.101869967,-833.7709351,-41.74754715,-0.1065365,-840.5275879,-40.15036392,-0.097203434,-827.0142822,-41.50758362,-0.105134286,-838.4973145
-39.94939423,-0.097394694,-833.9016113,-40.74978638,-0.099036701,-840.6580811,-39.14900208,-0.095752686,-827.1451416,-40.50785446,-0.098540381,-838.6158447
-38.95053291,-0.093704261,-834.0324707,-39.75178528,-0.090769164,-840.7889404,-38.14928055,-0.096639358,-827.276001,-39.50813293,-0.091661699,-838.734375
-37.95204163,-0.090032369,-834.1646729,-38.7538414,-0.082015455,-840.9224243,-37.15024185,-0.098049283,-827.4069214,-38.50831604,-0.084470369,-838.8530884
-36.9546814,-0.08264754,-834.3109436,-37.75973892,-0.074293107,-841.0841675,-36.14962387,-0.091001973,-827.5377197,-37.50868225,-0.076898433,-838.9719238
-35.95510864,-0.072900034,-834.4413757,-36.76202774,-0.066889346,-841.2143555,-35.14818954,-0.078910723,-827.668396,-36.50906372,-0.068773665,-839.0910645
-34.9532814,-0.061180826,-834.5565186,-35.76068115,-0.060130812,-841.3138428,-34.14588165,-0.06223084,-827.7991943,-35.50938416,-0.060457621,-839.2106934
-33.95264053,-0.054842815,-834.6860352,-34.76316071,-0.053324278,-841.4416504,-33.14212036,-0.056361351,-827.9304199,-34.50989914,-0.053798769,-839.3307495
-32.95214844,-0.048508091,-834.8166199,-33.76564789,-0.048382226,-841.5715942,-32.13864899,-0.048633955,-828.0616455,-33.51028824,-0.048421737,-839.4511719
-31.95205688,-0.040681297,-834.9472351,-32.76799011,-0.045847658,-841.7017822,-31.13612366,-0.035514936,-828.192688,-32.51072693,-0.044218712,-839.5720825
-30.95167732,-0.039612832,-835.0775757,-31.77054214,-0.03966869,-841.8314819,-30.1328125,-0.039556973,-828.3236694,-31.51131248,-0.039651006,-839.6933594
-29.95112228,-0.038697263,-835.2080383,-30.77314186,-0.033236604,-841.9613037,-29.12910271,-0.044157922,-828.4547729,-30.51190567,-0.034971993,-839.8151245
